Variant SKU,Product Name,Active,Variant Image,Option Name-1,Option Value-1,Option Name-2,Option Value-2,Option Name-3,Option Value-3,Option Name-4,Option Value-4,Option Name-5,Option Value-5,Option Name-6,Option Value-6,Category-1,Category-2,Category-3,Category-4,Category-5,Category-6,Tags,Length (mm),Width (mm),Height (mm),Weight (grams),Variant Price,Variant Wholesale Price,Variant Cost,Variant Landed Cost,UPC,HS Code,Country of Origin
006_179_SCAT_8.5,006_179_SCAT_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_179_SCAT_9,006_179_SCAT_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_179_SCAT_9.5,006_179_SCAT_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_10,006_180_PYTN_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_10.5,006_180_PYTN_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_11,006_180_PYTN_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_11.5,006_180_PYTN_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_12,006_180_PYTN_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_12.5,006_180_PYTN_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_13,006_180_PYTN_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_5,006_180_PYTN_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_5.5,006_180_PYTN_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_6,006_180_PYTN_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_6.5,006_180_PYTN_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_7,006_180_PYTN_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_7.5,006_180_PYTN_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_8,006_180_PYTN_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_8.5,006_180_PYTN_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_9,006_180_PYTN_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_180_PYTN_9.5,006_180_PYTN_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_10,006_181_SCHK_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_10.5,006_181_SCHK_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_11,006_181_SCHK_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_11.5,006_181_SCHK_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_12,006_181_SCHK_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_12.5,006_181_SCHK_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_13,006_181_SCHK_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_5,006_181_SCHK_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_5.5,006_181_SCHK_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_6,006_181_SCHK_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_6.5,006_181_SCHK_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_7,006_181_SCHK_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_7.5,006_181_SCHK_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_8,006_181_SCHK_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_8.5,006_181_SCHK_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_9,006_181_SCHK_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_181_SCHK_9.5,006_181_SCHK_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_10,006_182_ECHK_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_10.5,006_182_ECHK_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_11,006_182_ECHK_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_11.5,006_182_ECHK_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_12,006_182_ECHK_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_12.5,006_182_ECHK_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_13,006_182_ECHK_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_5,006_182_ECHK_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_5.5,006_182_ECHK_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_6,006_182_ECHK_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_6.5,006_182_ECHK_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_7,006_182_ECHK_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_7.5,006_182_ECHK_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_8,006_182_ECHK_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_8.5,006_182_ECHK_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_9,006_182_ECHK_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_182_ECHK_9.5,006_182_ECHK_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_10,006_186_CCMO_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_10.5,006_186_CCMO_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_11,006_186_CCMO_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_11.5,006_186_CCMO_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_12,006_186_CCMO_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_12.5,006_186_CCMO_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_13,006_186_CCMO_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_5,006_186_CCMO_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_5.5,006_186_CCMO_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_6,006_186_CCMO_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_6.5,006_186_CCMO_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_7,006_186_CCMO_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_7.5,006_186_CCMO_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_8,006_186_CCMO_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_8.5,006_186_CCMO_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_9,006_186_CCMO_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_186_CCMO_9.5,006_186_CCMO_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_10,006_187_BCMO_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_10.5,006_187_BCMO_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_11,006_187_BCMO_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_11.5,006_187_BCMO_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_12,006_187_BCMO_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_12.5,006_187_BCMO_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_13,006_187_BCMO_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_5,006_187_BCMO_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_5.5,006_187_BCMO_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_6,006_187_BCMO_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_6.5,006_187_BCMO_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_7,006_187_BCMO_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_7.5,006_187_BCMO_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_8,006_187_BCMO_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_8.5,006_187_BCMO_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_9,006_187_BCMO_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_187_BCMO_9.5,006_187_BCMO_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_10,006_188_SBLK_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_10.5,006_188_SBLK_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_11,006_188_SBLK_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_11.5,006_188_SBLK_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_12,006_188_SBLK_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_12.5,006_188_SBLK_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_13,006_188_SBLK_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_5,006_188_SBLK_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_5.5,006_188_SBLK_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_6,006_188_SBLK_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_6.5,006_188_SBLK_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_7,006_188_SBLK_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_7.5,006_188_SBLK_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_8,006_188_SBLK_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_8.5,006_188_SBLK_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_9,006_188_SBLK_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_188_SBLK_9.5,006_188_SBLK_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_A01_BRHTPY_,006_A01_BRHTPY_,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
006_A02_DVGY_,006_A02_DVGY_,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
006_A03_SLTCMO_,006_A03_SLTCMO_,TRUE,,,,,,,,,,,,Unit of Measure,EA,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_10,006_SAMPLESNEAKER_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_10.5,006_SAMPLESNEAKER_10.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_11,006_SAMPLESNEAKER_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_11.5,006_SAMPLESNEAKER_11.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_12,006_SAMPLESNEAKER_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_12.5,006_SAMPLESNEAKER_12.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_13,006_SAMPLESNEAKER_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_5,006_SAMPLESNEAKER_5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_5.5,006_SAMPLESNEAKER_5.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_6,006_SAMPLESNEAKER_6,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_6.5,006_SAMPLESNEAKER_6.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_7,006_SAMPLESNEAKER_7,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_7.5,006_SAMPLESNEAKER_7.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_8,006_SAMPLESNEAKER_8,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_8.5,006_SAMPLESNEAKER_8.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_9,006_SAMPLESNEAKER_9,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
006_SAMPLESNEAKER_9.5,006_SAMPLESNEAKER_9.5,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_1,007_100_RDLLCM_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_10,007_100_RDLLCM_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_11,007_100_RDLLCM_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_12,007_100_RDLLCM_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_13,007_100_RDLLCM_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_2,007_100_RDLLCM_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_3,007_100_RDLLCM_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_100_RDLLCM_4,007_100_RDLLCM_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_1,007_101_YLPPCM_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_10,007_101_YLPPCM_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_11,007_101_YLPPCM_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_12,007_101_YLPPCM_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_13,007_101_YLPPCM_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_2,007_101_YLPPCM_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_3,007_101_YLPPCM_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_101_YLPPCM_4,007_101_YLPPCM_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_1,007_102_BLOCCM_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_10,007_102_BLOCCM_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_11,007_102_BLOCCM_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_12,007_102_BLOCCM_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_13,007_102_BLOCCM_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_2,007_102_BLOCCM_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_3,007_102_BLOCCM_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_102_BLOCCM_4,007_102_BLOCCM_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_1,007_104_DPNVY_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_10,007_104_DPNVY_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_11,007_104_DPNVY_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_12,007_104_DPNVY_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_13,007_104_DPNVY_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_2,007_104_DPNVY_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_3,007_104_DPNVY_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_104_DPNVY_4,007_104_DPNVY_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_1,007_105_BBLG_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_10,007_105_BBLG_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_11,007_105_BBLG_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_12,007_105_BBLG_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_13,007_105_BBLG_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_2,007_105_BBLG_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_3,007_105_BBLG_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_105_BBLG_4,007_105_BBLG_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_1,007_106_WRBW_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_10,007_106_WRBW_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_11,007_106_WRBW_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_12,007_106_WRBW_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_13,007_106_WRBW_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_2,007_106_WRBW_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_3,007_106_WRBW_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_106_WRBW_4,007_106_WRBW_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_1,007_107_FLMS_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_10,007_107_FLMS_10,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_11,007_107_FLMS_11,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_12,007_107_FLMS_12,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_13,007_107_FLMS_13,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_2,007_107_FLMS_2,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_3,007_107_FLMS_3,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_107_FLMS_4,007_107_FLMS_4,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
007_108_STLGRY_1,007_108_STLGRY_1,TRUE,,,,,,,,,,,,Unit of Measure,PR,,,,,,,,,,,,,,,,,,
